name,full_name,birth_date,age,height_cm,weight_kgs,positions,nationality,overall_rating,potential,value_euro,wage_euro,preferred_foot,international_reputation(1-5),weak_foot(1-5),skill_moves(1-5),body_type,release_clause_euro,national_team,national_rating,national_team_position,national_jersey_number,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,freekick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle
5928,5785,3537,26,154.94,77.1,823,133,81,83,22000000.0,45000.0,0,1,4,4,3,47900000.0,11,76.34189031505251,28,12.456242707117854,61,78,80,75,79,78,69,56,56,80,76,79,70,81,69,80,73,77,74,77,55,40,83,58,75,72,43,41,41
418,70,9,26,182.88,76.2,149,53,81,85,19500000.0,60000.0,1,2,3,3,3,38500000.0,11,76.34189031505251,28,12.456242707117854,68,73,66,82,68,78,41,42,74,80,63,70,60,77,69,84,72,93,81,75,78,82,73,77,54,74,79,83,75
13549,13504,1759,25,170.18,71.2,427,119,81,84,22500000.0,54000.0,0,3,2,4,6,39900000.0,11,76.34189031505251,28,12.456242707117854,85,75,52,84,79,83,84,82,77,84,82,68,88,83,86,79,63,74,49,82,69,84,77,79,44,78,67,70,77
14095,13671,1001,25,175.26,69.9,615,119,81,84,18500000.0,64000.0,1,3,4,3,3,36500000.0,11,76.34189031505251,28,12.456242707117854,81,62,64,80,56,83,78,45,78,79,88,87,82,81,77,68,74,84,60,62,75,81,75,76,60,81,76,83,76
15185,14388,178,24,182.88,67.1,683,133,81,85,23000000.0,86000.0,0,2,2,4,3,40800000.0,11,76.34189031505251,28,12.456242707117854,80,76,43,80,58,84,78,75,76,82,85,86,83,82,78,78,63,55,50,72,48,50,80,80,59,71,45,43,25
6892,8641,3771,22,185.42,83.9,455,57,81,88,25000000.0,63000.0,1,2,4,4,3,47500000.0,44,85.0,28,10.0,77,77,42,81,66,87,72,59,68,85,78,84,82,80,78,80,63,73,69,78,42,29,78,82,54,69,38,20,24
12231,12332,3937,23,182.88,73.0,733,77,80,88,22000000.0,35000.0,0,1,3,4,3,46200000.0,11,76.34189031505251,28,12.456242707117854,69,80,57,72,68,85,79,65,63,81,90,91,90,79,79,80,68,78,61,73,43,25,78,80,85,78,28,27,25
14307,15171,1040,21,152.4,78.0,536,104,80,86,20500000.0,18000.0,1,1,2,4,9,32800000.0,61,81.0,28,22.0,73,74,55,76,67,87,76,66,53,84,88,89,79,71,89,78,71,78,79,74,44,30,77,75,59,76,47,31,26
996,1282,3270,22,187.96,93.0,327,22,80,85,14500000.0,14000.0,1,2,3,1,9,21400000.0,14,75.0,5,1.0,15,12,20,33,13,26,30,17,26,38,64,62,68,78,53,21,80,39,67,17,29,15,11,62,27,57,12,18,14
4773,4912,5380,27,187.96,84.8,104,115,80,83,15500000.0,80000.0,1,1,3,2,6,30600000.0,11,76.34189031505251,28,12.456242707117854,33,31,82,71,24,47,30,34,56,56,56,65,42,77,42,71,73,76,84,34,82,80,27,45,48,74,82,82,76
1575,1279,1478,23,185.42,78.9,823,119,80,87,21000000.0,89000.0,1,2,3,4,6,4622522.181547434,72,82.0,28,23.0,59,83,77,69,79,77,69,33,58,80,77,78,77,81,72,76,84,77,74,60,76,55,84,68,80,75,28,40,35
12721,11688,3305,21,154.94,78.0,523,133,80,87,21000000.0,29000.0,0,1,3,3,3,48300000.0,11,76.34189031505251,28,12.456242707117854,81,78,44,80,64,84,69,71,73,85,72,75,70,81,70,73,58,72,59,79,42,29,80,79,52,70,50,32,30
4719,4821,2390,35,152.4,74.8,149,18,80,80,4500000.0,34000.0,1,1,4,2,9,8500000.0,11,81.0,2,6.0,75,58,59,78,58,75,48,73,75,77,69,68,78,78,77,72,67,89,71,64,81,79,54,73,61,68,80,81,77
16430,16212,2391,31,152.4,68.9,348,18,80,80,10500000.0,34000.0,0,1,4,4,3,20000000.0,11,81.0,7,5.0,82,51,69,78,47,77,83,52,71,78,78,80,83,80,81,55,71,89,68,53,69,77,72,75,61,82,70,77,81
14100,13735,3607,21,154.94,71.2,860,18,80,86,21000000.0,84000.0,1,1,5,4,6,44100000.0,11,76.34189031505251,28,12.456242707117854,69,79,75,75,64,84,71,65,59,80,83,86,78,78,74,80,80,78,77,64,82,35,79,72,69,78,46,44,36
12689,16660,1618,23,175.26,66.2,572,133,80,88,18500000.0,115000.0,1,1,3,3,3,41600000.0,11,76.34189031505251,28,12.456242707117854,81,45,73,77,48,69,69,30,70,77,80,82,78,77,79,58,71,80,63,59,63,75,68,63,62,69,83,79,80
2998,2588,220,22,154.94,76.2,662,133,80,87,21000000.0,31000.0,1,1,4,4,3,48300000.0,11,76.34189031505251,28,12.456242707117854,79,74,56,84,66,80,69,82,77,82,75,77,75,80,73,77,59,78,65,73,49,68,76,83,73,76,60,65,56
6019,6427,4501,20,175.26,69.9,272,53,80,90,23500000.0,51000.0,1,1,4,4,3,49400000.0,11,76.34189031505251,28,12.456242707117854,68,72,54,84,68,84,78,59,78,82,79,79,81,78,81,61,61,79,61,67,69,66,73,84,63,82,64,64,63
15690,15327,1855,22,154.94,76.2,247,53,80,89,22500000.0,51000.0,1,1,3,4,6,47300000.0,43,84.0,28,17.0,67,59,56,83,59,86,67,63,79,84,84,76,83,80,84,80,63,78,78,70,81,73,70,79,60,84,66,73,69
10634,11363,5220,22,185.42,83.9,823,152,80,85,20500000.0,25000.0,1,1,3,4,6,44600000.0,96,81.0,28,18.0,56,85,81,76,76,76,68,53,58,77,61,65,45,77,53,79,73,71,80,76,65,21,83,60,67,77,35,20,23
8263,7638,4823,37,152.4,74.8,491,133,81,81,6000000.0,24000.0,1,2,3,4,6,12600000.0,11,76.34189031505251,28,12.456242707117854,86,80,59,83,68,85,86,77,84,83,72,66,72,82,72,74,33,54,65,76,53,35,81,85,75,80,41,47,39
7546,8778,905,35,187.96,83.9,104,53,81,81,5500000.0,18000.0,0,3,2,2,6,11000000.0,11,76.34189031505251,28,12.456242707117854,79,52,80,73,61,65,82,79,77,62,68,74,52,74,43,80,65,78,89,74,72,82,58,58,72,76,86,84,82
7547,8490,5617,27,193.04,89.8,104,22,80,82,15000000.0,99000.0,1,2,2,2,3,28900000.0,11,76.34189031505251,28,12.456242707117854,54,36,82,77,50,65,63,22,74,69,55,69,55,78,47,66,66,73,77,48,75,83,51,72,42,75,80,84,78
14260,14702,1791,26,175.26,76.2,634,77,80,83,15500000.0,82000.0,1,2,3,3,6,29800000.0,29,75.0,17,17.0,83,54,75,78,47,76,69,30,72,79,79,78,73,81,76,71,94,77,74,58,86,79,72,71,64,75,75,81,82
7238,8263,5816,28,187.96,77.1,149,53,80,81,14000000.0,49000.0,1,2,3,2,3,24900000.0,11,76.34189031505251,28,12.456242707117854,52,49,85,78,49,63,42,53,75,74,65,72,53,79,50,78,76,77,82,66,81,83,61,67,50,75,80,82,82
1013,732,5235,25,175.26,69.9,298,44,80,85,19500000.0,94000.0,1,2,4,4,9,37500000.0,11,76.34189031505251,28,12.456242707117854,78,69,39,80,58,84,73,60,75,84,84,85,81,78,88,80,69,82,72,76,77,72,79,81,69,77,67,70,66
11319,10978,3553,26,182.88,82.1,327,8,80,83,13000000.0,43000.0,1,1,4,1,6,25700000.0,6,73.0,5,1.0,23,11,14,40,15,13,23,12,45,24,53,52,53,73,50,35,78,34,68,18,36,23,10,68,25,64,10,20,17
15993,16044,270,27,182.88,82.1,823,22,80,81,17500000.0,19000.0,1,3,3,5,6,36300000.0,39,81.0,28,9.0,57,80,77,75,81,81,80,67,68,80,76,83,72,76,63,81,78,82,85,75,77,33,80,81,76,86,44,23,19
9560,9961,3195,27,152.4,78.9,823,29,80,81,17500000.0,24000.0,1,2,4,4,9,4622522.181547434,26,79.0,28,13.0,62,78,65,75,75,85,77,60,55,83,86,89,85,79,80,80,62,74,77,65,50,16,81,73,74,75,26,24,22
3927,4107,3425,29,182.88,76.2,127,33,80,80,11500000.0,55000.0,1,3,3,2,3,21900000.0,11,76.34189031505251,28,12.456242707117854,65,41,79,66,36,53,44,35,60,66,70,80,64,75,63,54,79,76,77,22,83,81,43,50,51,78,85,79,83
6663,6519,1092,29,152.4,72.1,727,133,80,80,15000000.0,31000.0,1,1,5,3,6,31500000.0,11,76.34189031505251,28,12.456242707117854,79,79,47,77,75,82,85,81,78,81,79,77,79,75,78,83,66,75,66,79,63,45,78,80,65,67,73,58,55
3102,3129,5293,27,152.4,64.9,454,133,80,80,16000000.0,30000.0,1,2,4,4,3,33600000.0,11,76.34189031505251,28,12.456242707117854,78,74,47,77,75,82,81,72,70,81,92,89,82,72,79,79,72,73,58,71,48,33,74,74,56,71,55,30,26
6694,6707,44,29,152.4,82.1,328,18,80,80,11500000.0,1000.0,0,1,2,4,9,24200000.0,11,76.34189031505251,28,12.456242707117854,80,60,59,81,55,83,65,50,67,81,84,80,72,81,82,75,59,88,75,73,63,79,82,71,51,79,77,74,75
837,1753,802,27,182.88,78.0,104,2,80,83,15500000.0,27000.0,1,1,3,2,3,33700000.0,11,76.34189031505251,28,12.456242707117854,78,41,83,79,49,66,67,49,75,74,67,68,78,78,65,52,82,69,74,49,69,84,67,68,35,74,79,82,84
2894,1439,2514,33,195.58,86.2,327,121,80,80,8500000.0,25000.0,1,2,3,1,3,16200000.0,78,72.0,5,12.0,13,15,15,37,11,16,11,11,37,19,50,47,51,74,38,14,66,42,73,12,33,26,13,48,16,45,12,15,12
7640,7416,3902,26,182.88,78.0,104,29,80,84,16000000.0,38000.0,1,2,2,2,6,4622522.181547434,26,79.0,8,22.0,56,37,76,68,54,58,38,26,62,64,75,76,77,73,72,68,89,72,80,13,88,81,45,54,46,73,77,80,82
4304,4670,121,25,187.96,89.8,146,44,80,84,16500000.0,73000.0,1,2,3,2,6,31800000.0,35,82.0,2,4.0,67,52,82,77,51,65,60,74,78,70,62,68,52,78,38,82,77,78,89,72,91,81,53,67,70,77,82,81,83
6927,6835,2556,25,195.58,94.8,327,44,80,85,14000000.0,39000.0,1,2,3,1,6,27700000.0,35,82.0,28,13.0,11,16,12,40,12,21,12,14,30,36,58,55,55,73,50,29,76,40,79,13,40,27,16,40,42,62,23,13,11
15026,15101,2876,39,185.42,84.8,327,76,80,80,1000000.0,10000.0,1,2,3,1,6,1800000.0,11,76.34189031505251,28,12.456242707117854,11,10,10,36,18,14,14,11,34,20,34,40,52,67,48,21,74,28,74,13,22,25,10,34,20,66,25,10,13
16360,16208,826,33,175.26,83.0,823,44,80,80,12000000.0,13000.0,1,4,4,3,9,18000000.0,11,76.34189031505251,28,12.456242707117854,73,80,75,81,83,74,84,83,82,80,65,65,66,82,77,85,74,74,78,80,81,56,80,82,81,86,57,55,40
11856,11640,3259,34,187.96,83.0,327,133,80,80,6000000.0,26000.0,1,2,2,1,6,12600000.0,11,76.34189031505251,28,12.456242707117854,11,11,12,31,13,13,16,12,35,24,46,34,54,74,49,21,62,30,57,16,22,11,10,68,11,60,15,14,14
9490,9646,2719,36,175.26,72.1,823,6,80,80,7000000.0,23000.0,1,2,4,4,6,9800000.0,11,76.34189031505251,28,12.456242707117854,66,85,79,72,74,78,78,73,70,80,77,83,84,77,80,77,84,77,75,75,61,52,82,72,82,84,35,58,34
7542,7268,4575,34,175.26,73.0,145,6,80,80,4500000.0,20000.0,1,4,3,2,6,9700000.0,11,76.34189031505251,28,12.456242707117854,63,42,66,79,51,58,63,50,75,80,69,62,72,79,78,76,80,76,72,55,88,85,51,68,60,81,78,81,82
14032,13431,2879,33,175.26,68.9,215,18,80,80,9500000.0,39000.0,1,2,4,4,3,16200000.0,11,76.34189031505251,28,12.456242707117854,78,78,63,83,83,87,79,77,76,85,69,61,83,81,83,77,70,62,62,74,66,45,82,81,72,79,43,42,31
4112,3978,1404,37,195.58,88.9,327,133,80,80,2000000.0,17000.0,1,3,3,1,3,4200000.0,11,76.34189031505251,28,12.456242707117854,11,12,10,28,14,11,10,11,23,23,34,52,48,78,47,22,68,42,66,11,36,16,11,53,21,62,16,13,14
8394,8560,553,34,154.94,71.2,572,133,80,80,5500000.0,53000.0,1,3,3,3,3,11300000.0,11,76.34189031505251,28,12.456242707117854,81,54,59,77,49,75,80,59,66,78,74,83,74,82,63,68,68,80,74,53,78,76,68,72,66,74,75,81,80
6472,6598,3707,34,175.26,69.9,140,122,80,80,4500000.0,1000.0,1,2,3,3,6,9400000.0,11,76.34189031505251,28,12.456242707117854,66,61,63,82,60,73,62,54,74,78,67,65,77,76,76,71,70,85,64,63,88,80,64,74,62,77,81,81,73
6417,6596,3547,32,185.42,78.0,327,122,80,80,8500000.0,1000.0,1,3,3,1,6,18700000.0,79,77.0,5,1.0,19,13,18,23,10,15,19,13,22,22,51,50,53,71,45,24,62,35,72,13,24,17,11,59,10,67,18,13,13
538,1291,1936,33,187.96,91.2,823,53,80,80,12000000.0,70000.0,1,3,3,3,9,19200000.0,11,76.34189031505251,28,12.456242707117854,72,83,78,71,78,73,77,70,68,72,71,68,66,78,59,84,72,71,90,79,80,51,81,72,78,80,33,41,23
561,1157,3189,33,193.04,83.9,104,138,80,80,2479280.1853212044,9902.134628416536,1,2,4,2,6,4622522.181547434,11,76.34189031505251,28,12.456242707117854,49,51,81,73,37,49,36,40,67,63,46,49,55,76,36,74,64,67,83,59,81,82,54,49,79,78,82,83,79
11716,10336,2435,33,175.26,74.8,391,119,80,80,11500000.0,1000.0,1,2,4,4,6,24200000.0,11,76.34189031505251,28,12.456242707117854,77,70,62,80,69,86,79,70,72,83,83,76,82,76,76,81,74,72,71,82,68,68,75,77,73,77,62,69,68
4043,3512,721,35,187.96,84.8,104,18,80,80,4500000.0,37000.0,0,3,4,2,6,8500000.0,11,76.34189031505251,28,12.456242707117854,58,47,80,74,44,57,51,55,76,74,38,41,52,76,64,64,65,62,81,53,74,79,41,62,57,78,80,82,80
9625,9725,5594,33,154.94,79.8,104,53,80,80,8500000.0,37000.0,1,2,3,2,6,16200000.0,11,76.34189031505251,28,12.456242707117854,65,55,81,74,44,62,59,51,77,73,59,60,63,76,72,65,81,71,78,61,77,83,58,63,68,80,77,84,82
2191,2107,58,34,175.26,73.0,1,133,80,80,9000000.0,69000.0,1,3,4,4,6,15300000.0,11,76.34189031505251,28,12.456242707117854,78,67,60,89,70,82,78,76,85,86,55,52,72,81,78,72,67,69,66,70,52,70,69,86,72,83,65,66,62
683,282,2444,24,185.42,76.2,780,13,79,85,17500000.0,32000.0,0,1,4,4,3,40300000.0,9,85.0,28,23.0,82,71,42,79,67,85,80,65,74,82,84,76,85,76,71,74,61,68,59,71,41,36,76,80,60,74,30,22,22
7278,7864,3900,28,185.42,74.8,340,57,79,79,10000000.0,26000.0,0,3,3,3,6,15000000.0,44,85.0,15,3.0,79,55,71,78,51,74,65,65,74,77,75,77,67,80,67,69,66,82,76,61,71,81,62,72,65,78,76,79,79
10398,11792,3667,26,182.88,76.2,823,75,79,81,15500000.0,47000.0,1,2,4,4,6,24400000.0,11,76.34189031505251,28,12.456242707117854,50,82,75,73,73,76,74,66,63,77,74,76,77,78,71,76,89,81,78,66,39,19,82,64,74,69,22,37,27
16988,16721,1081,24,175.26,63.0,227,133,79,84,16500000.0,15000.0,1,3,4,3,6,34200000.0,11,76.34189031505251,28,12.456242707117854,73,66,52,82,63,84,77,64,78,83,72,65,78,78,78,65,62,78,38,69,58,67,76,80,64,82,66,66,62
16538,16436,3498,27,193.04,78.0,327,101,79,82,10500000.0,26000.0,0,1,3,1,3,22800000.0,11,76.34189031505251,28,12.456242707117854,15,14,14,39,13,20,12,19,44,12,37,34,38,78,29,25,48,43,69,19,25,12,10,60,24,57,20,18,15
7305,7866,4697,26,175.26,69.9,75,57,79,80,15000000.0,32000.0,1,2,4,3,3,26600000.0,11,76.34189031505251,28,12.456242707117854,81,69,40,79,62,80,69,71,72,79,78,76,78,79,77,68,61,82,60,68,43,57,78,77,68,71,49,44,40
12718,12797,2523,24,172.72,71.2,648,18,79,85,17500000.0,15000.0,1,1,3,4,6,38500000.0,11,76.34189031505251,28,12.456242707117854,78,67,56,77,63,84,74,72,74,83,76,74,86,80,82,67,57,68,54,68,73,46,76,79,72,80,52,41,27
8283,7906,2920,25,170.18,69.9,553,133,79,83,13500000.0,59000.0,1,2,3,4,6,26700000.0,11,76.34189031505251,28,12.456242707117854,78,43,70,74,44,74,62,54,59,77,77,78,72,72,78,68,75,83,64,45,82,80,65,66,46,73,77,80,82
9286,9407,3181,23,187.96,88.0,146,13,79,85,14500000.0,20000.0,1,2,4,2,6,4622522.181547434,9,85.0,28,20.0,75,66,78,79,71,69,72,71,78,74,61,68,59,73,58,86,67,89,87,76,74,78,71,76,44,75,76,78,76
13993,14001,2054,25,182.88,74.8,158,122,79,86,15000000.0,1000.0,1,1,3,4,3,34500000.0,79,77.0,10,8.0,69,65,70,81,55,82,65,65,79,82,74,78,70,79,65,65,63,90,63,67,70,75,64,72,57,77,81,79,76
14091,13685,5753,24,172.72,63.0,390,119,79,84,17000000.0,16000.0,1,1,3,3,3,35300000.0,11,76.34189031505251,28,12.456242707117854,77,74,51,76,82,80,78,70,69,81,78,75,85,81,85,78,62,80,45,71,64,55,81,76,71,69,32,44,35
15898,15410,2640,26,152.4,79.8,164,18,79,83,13500000.0,35000.0,1,1,3,4,6,26700000.0,11,76.34189031505251,28,12.456242707117854,67,63,59,82,60,78,67,77,81,81,74,82,78,78,74,81,68,84,66,79,80,76,70,80,60,79,73,77,76
7466,7397,851,24,152.4,69.9,149,29,79,83,14000000.0,55000.0,1,1,4,3,3,27700000.0,26,79.0,28,2.0,66,56,65,77,56,69,66,65,76,77,74,76,75,72,76,82,84,90,76,75,83,80,58,68,58,63,78,81,81
7190,7375,5943,23,185.42,83.0,152,77,79,84,14500000.0,26000.0,1,1,3,3,6,25700000.0,11,76.34189031505251,28,12.456242707117854,69,40,71,78,45,75,62,60,74,77,76,85,68,76,66,82,77,83,83,71,85,79,65,72,40,72,79,80,71
6546,6792,4478,28,182.88,83.0,140,6,79,80,11500000.0,27000.0,1,1,3,3,6,17000000.0,11,76.34189031505251,28,12.456242707117854,58,48,73,80,49,69,59,60,83,73,54,34,60,79,60,73,35,86,85,66,84,76,56,69,59,76,74,80,71
3193,3575,3713,28,152.4,79.8,823,6,79,79,13000000.0,32000.0,1,2,5,3,6,18200000.0,11,76.34189031505251,28,12.456242707117854,55,86,75,67,71,71,67,60,65,75,78,83,77,74,73,82,86,77,76,80,66,28,82,69,72,78,45,25,25
10698,10907,5795,31,193.04,88.9,327,139,79,79,8000000.0,41000.0,1,2,3,1,6,13600000.0,11,76.34189031505251,28,12.456242707117854,12,27,18,29,26,13,15,17,25,17,41,46,41,72,31,38,67,38,78,12,25,23,8,15,22,42,13,15,14
11976,12133,3498,27,175.26,67.1,572,44,79,80,11500000.0,94000.0,1,2,2,3,6,4622522.181547434,11,76.34189031505251,28,12.456242707117854,78,54,68,75,45,76,64,39,66,78,77,78,79,75,75,74,69,76,67,69,76,79,72,64,46,75,78,81,82
794,264,6006,27,182.88,73.9,59,127,79,80,15000000.0,49000.0,1,2,4,4,3,4622522.181547434,11,76.34189031505251,28,12.456242707117854,72,69,48,78,74,85,80,83,70,86,81,76,81,74,79,78,63,68,58,78,44,32,73,77,75,75,39,35,35
7247,7762,877,28,152.4,77.1,675,70,79,79,13000000.0,61000.0,0,1,4,4,6,24700000.0,49,72.0,23,7.0,82,70,64,78,72,79,79,77,75,78,79,77,76,77,76,82,78,82,70,74,66,62,74,79,70,78,60,63,55
4676,4440,4680,29,154.94,77.1,824,18,79,79,13000000.0,25000.0,1,2,4,4,9,28600000.0,11,76.34189031505251,28,12.456242707117854,67,75,79,75,76,76,76,80,66,77,86,76,77,75,74,86,76,79,77,72,68,56,77,78,85,76,30,57,35
9018,4622,1330,29,185.42,78.9,823,133,79,79,13000000.0,32000.0,1,1,4,3,6,27300000.0,11,76.34189031505251,28,12.456242707117854,56,78,80,72,81,75,42,46,49,80,65,66,65,77,54,82,74,71,79,75,71,37,82,65,70,80,35,34,21
4706,14730,5831,29,175.26,72.1,348,133,79,79,10000000.0,20000.0,0,1,2,3,3,21000000.0,11,76.34189031505251,28,12.456242707117854,81,56,68,77,51,68,69,69,77,75,72,77,74,78,77,81,74,83,69,63,75,81,67,63,66,69,80,76,80
6358,6509,325,31,187.96,94.8,327,133,79,79,8000000.0,21000.0,1,1,3,1,6,16800000.0,11,76.34189031505251,28,12.456242707117854,14,13,14,16,15,19,15,12,29,12,48,39,49,73,55,22,67,42,80,16,37,23,16,40,25,58,16,16,12
16245,16161,326,30,185.42,78.0,104,133,79,79,10000000.0,35000.0,0,2,2,2,6,21000000.0,11,76.34189031505251,28,12.456242707117854,54,37,77,71,39,53,67,46,70,69,55,59,56,75,58,59,78,72,80,38,81,79,39,56,46,72,80,80,82
5680,5626,5490,31,170.18,64.9,145,27,79,79,9500000.0,50000.0,1,3,4,3,9,18100000.0,17,77.0,18,17.0,50,31,68,79,58,63,35,45,73,71,72,70,78,80,92,65,82,84,83,59,89,81,58,68,58,78,75,83,76
16528,16513,2325,29,152.4,74.8,59,101,79,79,12500000.0,65000.0,1,2,4,4,6,23800000.0,11,76.34189031505251,28,12.456242707117854,79,74,67,78,69,84,78,78,76,83,75,72,85,79,78,78,77,84,63,79,75,66,70,78,80,72,50,54,55
6382,6454,4343,27,175.26,72.1,572,133,79,79,10500000.0,26000.0,1,2,3,3,6,22100000.0,11,76.34189031505251,28,12.456242707117854,83,28,65,71,28,69,78,38,68,80,71,71,77,80,66,74,82,91,69,39,76,81,46,64,23,70,69,81,82
2183,2097,1228,28,175.26,72.1,409,133,79,79,13000000.0,35000.0,1,1,3,3,6,27300000.0,11,76.34189031505251,28,12.456242707117854,70,77,53,82,59,80,67,54,80,81,81,77,75,72,77,67,72,67,67,78,52,66,77,79,62,61,45,72,59
16324,16171,2498,28,175.26,82.1,837,146,79,79,13500000.0,41000.0,1,1,4,4,9,25700000.0,11,76.34189031505251,28,12.456242707117854,79,79,54,77,69,79,80,79,69,81,75,77,80,79,67,85,44,69,68,83,75,61,81,79,75,80,30,49,30
12908,13214,2254,27,185.42,71.2,104,44,79,80,12000000.0,110000.0,1,2,3,2,6,23700000.0,11,76.34189031505251,28,12.456242707117854,60,44,78,73,49,59,38,35,67,64,54,59,52,77,59,68,82,64,79,59,86,80,42,54,55,65,76,80,81
495,922,2013,30,182.88,79.8,823,70,79,79,12500000.0,35000.0,1,2,4,3,6,22500000.0,49,72.0,27,11.0,37,84,67,71,79,75,56,51,67,75,67,68,67,82,70,78,66,72,78,77,64,20,86,72,89,83,30,32,34
16230,16061,4674,18,175.26,73.0,536,18,78,92,20500000.0,70000.0,1,1,4,5,3,54800000.0,11,76.34189031505251,28,12.456242707117854,71,70,50,73,71,82,77,62,66,81,92,94,93,70,84,74,74,79,64,68,48,26,76,71,65,77,32,25,18
8418,6490,5367,22,182.88,74.8,558,133,78,85,12500000.0,17000.0,0,1,3,3,6,28800000.0,11,76.34189031505251,28,12.456242707117854,77,66,74,76,55,72,65,43,70,77,83,82,65,71,62,68,64,79,75,61,55,75,76,61,38,65,70,78,79
4218,4580,6099,38,170.18,72.1,247,147,79,79,4000000.0,23000.0,0,2,4,4,9,7600000.0,11,76.34189031505251,28,12.456242707117854,80,68,43,85,69,78,83,80,86,81,54,38,68,72,81,77,72,58,64,76,87,66,63,85,85,80,65,67,60
5326,5149,2740,34,185.42,78.9,823,133,79,79,6500000.0,9000.0,1,3,4,3,6,8100000.0,11,76.34189031505251,28,12.456242707117854,68,76,77,77,80,80,80,63,51,78,71,77,70,73,51,83,75,60,74,72,62,20,80,76,74,69,39,22,18
2034,1833,5126,34,182.88,78.9,146,57,79,79,5000000.0,10000.0,1,4,3,3,6,7500000.0,11,76.34189031505251,28,12.456242707117854,76,69,75,82,79,71,82,74,83,78,36,37,61,81,63,81,71,67,75,77,74,73,73,81,77,87,76,72,73
2114,2340,4707,33,187.96,77.1,823,147,79,79,10000000.0,59000.0,1,2,3,3,3,19000000.0,11,76.34189031505251,28,12.456242707117854,68,82,72,66,77,69,60,70,60,69,81,79,72,81,48,85,66,69,79,74,85,33,85,64,79,71,29,29,26
10634,10638,4630,33,187.96,88.9,823,57,79,79,10000000.0,44000.0,1,3,4,3,6,17000000.0,11,76.34189031505251,28,12.456242707117854,60,80,82,68,75,71,68,36,50,71,63,66,62,80,50,84,76,60,86,71,73,20,83,62,69,82,40,31,20
1383,1655,5108,33,175.26,64.9,597,44,79,79,7000000.0,110000.0,1,2,3,4,3,13300000.0,35,82.0,28,18.0,83,64,57,78,71,77,86,75,69,78,77,74,76,79,76,75,55,75,67,65,83,77,68,74,60,74,76,78,75
13356,14157,1687,32,185.42,84.8,495,104,79,79,11000000.0,70000.0,1,3,3,4,6,20900000.0,61,81.0,12,11.0,72,77,71,71,67,82,77,50,66,80,83,82,77,71,73,85,82,77,78,82,58,34,77,74,70,75,39,28,21
1721,1972,4974,31,187.96,88.0,327,53,79,79,8000000.0,35000.0,1,2,3,1,6,16000000.0,11,76.34189031505251,28,12.456242707117854,11,14,15,35,12,13,12,11,33,12,49,53,38,75,45,22,49,28,65,15,22,22,12,44,15,58,16,11,14
14618,14292,5558,33,182.88,77.1,491,77,79,79,10000000.0,34000.0,1,3,3,4,3,17000000.0,11,76.34189031505251,28,12.456242707117854,67,82,77,79,78,87,78,62,68,86,67,65,76,82,76,76,76,64,67,67,35,32,83,78,85,81,50,38,27
4428,4837,3944,33,172.72,74.8,824,6,79,79,8000000.0,22000.0,1,3,4,4,9,17200000.0,11,76.34189031505251,28,12.456242707117854,77,80,57,80,77,82,83,79,65,83,85,83,87,81,85,79,82,68,71,78,73,31,82,83,69,78,40,40,37
6041,6302,3018,32,152.4,73.9,93,53,79,79,11000000.0,38000.0,0,3,4,5,3,20900000.0,11,76.34189031505251,28,12.456242707117854,70,70,46,78,72,88,76,73,74,80,77,69,82,70,79,78,74,60,65,75,61,36,72,78,84,82,31,27,21
1765,1854,3438,35,193.04,89.8,327,44,79,79,3000000.0,29000.0,0,2,3,1,6,5700000.0,11,76.34189031505251,28,12.456242707117854,15,18,14,36,14,14,15,17,32,25,50,48,45,72,50,27,75,32,57,14,15,23,14,42,41,63,22,15,14
15523,15680,3172,32,187.96,92.1,327,44,79,79,7000000.0,45000.0,1,2,3,1,6,13300000.0,11,76.34189031505251,28,12.456242707117854,17,12,16,32,12,17,15,13,37,28,56,55,54,73,52,14,73,40,66,12,31,24,12,46,24,62,16,15,13
3016,2646,3475,34,152.4,74.8,823,18,79,79,6500000.0,31000.0,1,1,3,4,6,13700000.0,11,76.34189031505251,28,12.456242707117854,51,81,79,69,84,78,78,53,52,81,64,63,86,80,69,83,91,63,71,78,66,18,83,56,70,78,35,35,27
5455,5628,1686,33,193.04,88.0,104,44,79,79,7000000.0,94000.0,1,3,3,2,6,13000000.0,11,76.34189031505251,28,12.456242707117854,28,56,84,63,47,56,48,27,60,60,38,46,49,76,47,63,80,61,81,64,84,77,45,56,53,73,79,82,79
667,717,3953,22,185.42,74.8,466,108,78,84,14000000.0,81000.0,1,1,3,4,6,29400000.0,11,76.34189031505251,28,12.456242707117854,69,64,42,81,51,84,63,40,63,84,80,80,78,75,75,70,47,74,72,54,54,24,75,81,59,72,30,26,23
13680,14087,294,23,190.5,88.0,272,44,78,85,14500000.0,81000.0,1,1,3,4,6,29700000.0,11,76.34189031505251,28,12.456242707117854,62,65,58,83,54,82,58,57,81,81,68,74,76,67,70,65,59,75,80,62,79,57,79,79,45,80,59,67,61
